1000989594 987.705527575701 1007.705527575701 976.5001450017058 996.5001450017058
 1001016422 989.5769736160333 1009.5769736160333 968.0037871033777 988.0037871033777
 1001016423 989.5786793508673 1009.5786793508673 967.9923234390992 987.9923234390992
 1002248600 987.5520300938878 1007.5520300938878 975.6331712726031 995.6331712726031
 100237913 986.3296006134842 1006.3296006134842 979.9123677925622 999.9123677925622
 1002566333 989.6575618147525 1009.6575618147525 986.8545632889799 1006.8545632889799
 100269010 986.5344110758771 1006.5344110758771 974.7486011600137 994.7486011600137
 1003125690 987.8908847851768 1007.8908847851768 976.6425196178778 996.6425196178778
 1003637472 987.300818669817 1007.300818669817 978.0680825656772 998.0680825656772
 1003901482 988.2468071877137 1008.2468071877137 978.9451040600478 998.9451040600478
 1003901514 988.2378225455449 1008.2378225455449 978.8684834527464 998.8684834527464
 1003901554 988.18883292918 1008.18883292918 978.9205049471169 998.9205049471169
 1003901563 988.2222077141495 1008.2222077141495 978.8285994541112 998.8285994541112
 1004038707 987.9282264917408 1007.9282264917408 979.4333333333333 999.4333333333333
 1004038721 988.1500528508362 1008.1500528508362 978.0319430228591 998.0319430228591
 1004038724 988.1038550021761 1008.1038550021761 978.0828130330945 998.0828130330945
 1004038725 987.9464403407324 1007.9464403407324 979.5628454452406 999.5628454452406
 1005229944 987.6047047607202 1007.6047047607202 974.6644660525418 994.6644660525418
 1005405936 987.960303840494 1007.960303840494 977.3096724667349 997.3096724667349
 1005726880 986.7766585835975 1006.7766585835975 973.0110030706244 993.0110030706244
 1006281674 989.0837882650418 1009.0837882650418 977.0869924940292 997.0869924940292
 1006285795 987.4728802669484 1007.4728802669484 979.2950102354145 999.2950102354145
 1006289717 987.4841198781321 1007.4841198781321 979.2002132378029 999.2002132378029
 1008177078 986.1424444029927 1006.1424444029927 984.7469976117366 1004.7469976117366
 1008432013 986.1735994528383 1006.1735994528383 984.9249402934151 1004.9249402934151
 1010595081 988.037095069328 1008.037095069328 974.6508529512112 994.6508529512112
 1010622739 988.2650583431781 1008.2650583431781 970.3549044694643 990.3549044694643
 1010628927 988.3234844245477 1008.3234844245477 972.1223046741725 992.1223046741725
 1010635496 988.3027212999233 1008.3027212999233 971.8814824292051 991.8814824292051
 1010640643 988.2794026819208 1008.2794026819208 971.9646281132718 991.9646281132718
 1010644811 988.2580467988973 1008.2580467988973 973.7436966905494 993.7436966905494
 1010649907 988.0996704594913 1008.0996704594913 972.5589730467417 992.5589730467417
 1010654306 987.8961263445874 1007.8961263445874 973.4062862504264 993.4062862504264
 1010658341 988.0691185309538 1008.0691185309538 972.1636813374275 992.1636813374275
 1010666875 988.2846566768224 1008.2846566768224 972.6929205049471 992.6929205049471
 1010817983 987.8945366743352 1007.8945366743352 973.5722961446606 993.5722961446606
 1010825519 987.9626562208542 1007.9626562208542 972.5652337086319 992.5652337086319
 1010830680 988.1552716118468 1008.1552716118468 972.0726202661207 992.0726202661207
 1010884004 987.9394184335428 1007.9394184335428 972.6117792562264 992.6117792562264
 1011663180 987.5680698045555 1007.5680698045555 974.6778573865574 994.6778573865574
 1012037681 987.8809591908641 1007.8809591908641 973.1919651995906 993.1919651995906
 1014404060 987.8939563514268 1007.8939563514268 976.146494370522 996.146494370522
 1014777722 987.4754461232358 1007.4754461232358 981.4825230296826 1001.4825230296826
 1016007310 987.4967128852411 1007.4967128852411 966.5178778573866 986.5178778573866
 1016064718 988.8837571763146 1008.8837571763146 977.1720914363699 997.1720914363699
 1020282702 987.6678811996103 1007.6678811996103 978.0040429887412 998.0040429887412
 1020322337 989.8660842711765 1009.8660842711765 976.743526100307 996.743526100307
 1020322645 989.8625525917636 1009.8625525917636 976.7559535994541 996.7559535994541
 1020775190 986.7945636178987 1006.7945636178987 988.7462299556464 1008.7462299556464
 1020955837 987.7857572177661 1007.7857572177661 975.2374957352439 995.2374957352439
 1021099588 987.8402184501234 1007.8402184501234 974.4753582395088 994.4753582395088
 102192894 986.4203942050613 1006.4203942050613 979.6676390310474 999.6676390310474
 102195964 986.3759103815623 1006.3759103815623 979.81082395087 999.81082395087
